id,name,slug,url
63455a51b009d9b28d09a465,Département de la Côte-d'Or,departement-de-la-cote-dor,http://www.data.gouv.fr/fr/organizations/departement-de-la-cote-dor/
63442a62baa998f979114cc9,Doubs Tourisme,doubs-tourisme,http://www.data.gouv.fr/fr/organizations/doubs-tourisme/
63442753831ff900a862b515,Conseil national des barreaux,conseil-national-des-barreaux,http://www.data.gouv.fr/fr/organizations/conseil-national-des-barreaux/
6343fcf2aeaeefe3e5268344,Aggrego-Tech,aggrego-tech,http://www.data.gouv.fr/fr/organizations/aggrego-tech/
6343c421e04a19ad4275f08d,AURAL Strasbourg,aural-strasbourg,http://www.data.gouv.fr/fr/organizations/aural-strasbourg/
634037df8ad1a4d1c5cf230e,Communauté de communes Sarlat Périgord Noir,communaute-de-communes-sarlat-perigord-noir,http://www.data.gouv.fr/fr/organizations/communaute-de-communes-sarlat-perigord-noir/
63401a1d7ce65a4aec76752d,REGIE GAZ ELECTRICITE DE BONNEVILLE,regie-gaz-electricite-de-bonneville,http://www.data.gouv.fr/fr/organizations/regie-gaz-electricite-de-bonneville/
634018cef7938fc523979df7,REGIE GAZ ELECTRICITE SALLANCHES,regie-gaz-electricite-sallanches,http://www.data.gouv.fr/fr/organizations/regie-gaz-electricite-sallanches/
6340167c89c993dcc046cbd6,REGIE ELECTRIQUE DES HOUCHES,regie-electrique-des-houches-1,http://www.data.gouv.fr/fr/organizations/regie-electrique-des-houches-1/
633f2e3029550afd812a287b,INNIZ,inniz,http://www.data.gouv.fr/fr/organizations/inniz/
633ecc61ebcee6f753badb8d,Exoqua,exoqua,http://www.data.gouv.fr/fr/organizations/exoqua/
633eaeddde8c255f7e64bb87,Société d'Economie Mixte pour les Evénements Cannois ,societe-deconomie-mixte-pour-les-evenements-cannois,http://www.data.gouv.fr/fr/organizations/societe-deconomie-mixte-pour-les-evenements-cannois/
633e94f776280920284b014e,Nicopedies,nicopedies,http://www.data.gouv.fr/fr/organizations/nicopedies/
633e80a3ecf04d1d957c947f,ANJOU BLEU COMMUNAUTE,anjou-bleu-communaute,http://www.data.gouv.fr/fr/organizations/anjou-bleu-communaute/
633dc37278027f398fe3e903,Talkr,talkr,http://www.data.gouv.fr/fr/organizations/talkr/
633d88d37b990532f3a52ecc,Mairie de Salles d'Angles,mairie-de-salles-dangles,http://www.data.gouv.fr/fr/organizations/mairie-de-salles-dangles/
633d6d1d891508ec6d06be0b,Freshmile,freshmile-1,http://www.data.gouv.fr/fr/organizations/freshmile-1/
